RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
394531,84,"Des Moines, IA",msa,IA,1155.6051360946142,1163.820567913993,1167.6706709039772,1164.4945679976754,1174.2666613309789,1183.6695690660742,1194.5615637956816,1186.092320465419,1183.2018888238176,1172.593581218878,1169.7118113606864,1167.8231659295723,1174.8213159561244,1185.357150612348,1185.7265270081841,1196.177209152733,1199.296376552416,1203.8850783487158,1203.6277972152595,1201.8105942142527,1204.7835035774597,1204.7648029321674,1213.8835911073738,1204.8952578061167,1201.1684358126977,1193.1163514114294,1209.2906803536434,1220.4727125259299,1233.910554972695,1239.2302498794916,1243.7440886225202,1246.9710023231164,1237.9315015902628,1232.8014167935062,1227.0191403702606,1225.3515413744954,1229.8450782413167,1237.3158040962935,1252.5864125951512,1257.2753753723368,1258.1289479511308,1265.0331266607611,1269.4228441483265,1273.6295990366937,1265.6872941473134,1258.8819243874761,1256.3771828435654,1254.6570513740558,1259.5440667341388,1256.164926011426,1263.5731591694291,1274.6035287280204,1289.0419305621951,1299.083710769415,1300.5551778433507,1301.3349118084018,1303.8546869795878,1297.7263974324162,1294.0389863867258,1282.006760891778,1286.3813895574558,1292.0921448019938,1308.6112614132248,1317.2334657638162,1324.7461176849442,1327.39415572894,1334.1602273676137,1338.0861527689303,1345.0074883630498,1346.3475546874135,1351.096903174277,1340.0316577049698,1345.506154238967,1345.2575537896498,1363.2746442252762,1370.1251654014281,1386.0865038815193,1398.5727862246,1407.715530995538,1415.4956001311175,1418.7612650851038,1420.4539257324263,1416.8355930209868,1423.6960589151063,1431.4233546799692,1442.2544333909605,1454.851317018949,1473.3762513515696,1490.176729750774,1499.4564549344361,1505.3512271645423,1514.9188123912722,1517.4213542900518,1518.8890364500098,1513.7502969100913,1514.7048676794097,1521.8009103821175,1534.444821851124,1549.0395238234996,1557.727318680152,1569.7567445455554,1572.1086645292341,1580.9187660769128,1581.7915818685328,1585.36382657424,1579.9936562892049,1572.4310289596617,1587.3730641701256,1589.0225491356468,1626.9110956911738,1635.301260174068,1654.6304352762036,1648.0433508161873,1650.3729041835077,1661.452317470068,1664.3544381744875,1665.5030397063342,1661.7714285714285
395115,85,"Springfield, MA",msa,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.9828361779996,1877.4568699437805,1862.9560894657689,1876.669804760866,1881.5797263154957,1898.3885074451312,1897.2686524959843,1892.2992461869264,1874.7344304108283,1875.0387303332873,1866.1347202672641,1945.3932498092327,1981.703411189919,2016.442162671839,1968.3029195825582,1954.4633209383276,1952.5020134877273,1949.6108320447008,1952.8295202316951,,1990.7830681730804,2014.353190852371,1986.1384240536183,2002.5893688893354,2032.3549965627499,2107.101751199488,2143.689010829904,2164.2908337521103,2148.3194119922873,2161.091652052035,2196.382503186228,2207.9642330456154,2209.6041503366027,2154.3051984052454,2155.173079794281,2208.484822460836,2246.7631774317815,2299.1484750648274,2290.71735671216,2335.1646675237357,2361.890668307253,2397.7822859720463,2435.2838605632337,2460.7077650118404,2469.403487055642,2471.9145597959937,2472.462953417326,2480.0838262132565,2471.812659643436,2499.5694248463706,2505.032966890006,2555.0786486483,2571.7395504897695,2608.830632641539,2607.8640218616274,2615.0067810950095,2601.835455396308,2645.1304193246697,2677.174460820138,2726.335907735656,2722.294160148334,2719.5291575486935,2691.691785609412,2690.479042801546,2729.872485413738,2788.435455722665,2818.2419816722186,2803.5779820443327,2835.205649050373,2884.6990740740744
845159,86,"Poughkeepsie, NY",msa,NY,1541.6441704307788,1545.069825564802,1548.0787977189962,1552.2770091671653,1557.1520268112347,1576.2015432188816,1576.1503090120116,1584.2599331311699,1589.2021036525925,1597.724785955657,1585.4699997674961,1599.1461831867553,1604.299633432024,1622.9472597170295,1625.8319368065484,1638.3252069157859,1653.3302669296263,1645.1810960459782,1654.2337869620762,1656.613231531318,1654.6402687727077,1640.159916118667,1626.2528048992194,1627.6772204402985,1637.5415062837797,1661.5734960574666,1681.0147477363225,1695.9835671483515,1705.5524548490816,1706.6246372978042,1716.8708007207033,1710.901069026919,1717.4499490649998,1703.6506920742372,1699.6233983343639,1696.157516024418,1736.1928011642185,1772.4461763650304,1811.1747644040804,1787.051443360158,1776.6480815269442,1767.358783655031,1781.7874192770444,1799.6616449471226,1780.7532727278149,1768.9234341510385,1763.9213083404263,1803.1914476108811,1830.6575748234186,1837.789726883009,1838.2905881207967,1852.622705945733,1863.073750344991,1868.7795826081426,1867.8479723516862,1867.5836315251724,1887.1404705356103,1869.3711998704575,1880.6003348500844,1878.1654269119406,1921.9537795410645,1937.4100336152396,1954.0165340747512,1966.3219998950874,1975.2902763233967,2001.1030691155356,2013.2754263917973,2043.1297358281286,2052.7077207455327,2096.7306897648978,2100.8804363191193,2119.0273566914657,2151.4320475980876,2169.3572034923395,2167.1371156297196,2151.9013625694533,2213.3739584200257,2266.3737499379054,2272.989694320024,2289.636678220776,2345.768030537818,2404.2604043245515,2375.6905099306227,2336.551890844106,2333.1030866088217,2381.9479962415394,2450.6052738306485,2487.667234878217,2509.912700841125,2509.9723655910498,2523.030536371194,2516.8226536188067,2540.892936472212,2520.618144083612,2538.5716317782985,2511.5175496125257,2562.217805586867,2602.861812993005,2633.3526556659913,2688.675923476639,2704.4615000777444,2740.143134337963,2686.030386192488,2676.020715076829,2634.6568632478748,2629.1852697299623,2638.8292133865034,2696.980753115867,2743.814446546725,2777.491609822046,2724.147792320953,2717.457231788998,2760.2050196587693,2840.969878104301,2867.26640010215,2819.823837359253,2817.4332999726516,2840.3067308794866
394931,87,"Ogden, UT",msa,UT,1109.5441775250736,1107.3467877671167,1121.9188574247864,1127.0556118018924,1149.2440451842474,1152.7820525708244,1166.3956405916622,1164.6743390920685,1159.8441441556192,1164.6563053765203,1160.647530925852,1165.964910864789,1161.8795087861947,1164.597347625637,1171.2700035333028,1188.346848351312,1217.061142406683,1241.033474217133,1254.967304323457,1252.5034305016661,1252.6927907466554,1243.8019762073063,1243.6457175519838,1239.08512790323,1245.6619086098206,1260.0782161743502,1269.2496189810815,1280.3350489973939,1273.2687357496277,1292.8627072510872,1307.8599619455872,1326.3589705171667,1335.0894820471835,1332.5486135647184,1324.4099196354514,1321.1241669107042,1329.4904791789527,1353.280531518747,1350.4403857197572,1368.208795822687,1368.4531574595158,1393.0548251042248,1382.4890301659696,1399.2716743975345,1403.7534104907318,1420.1063032939096,1421.2120725413356,1419.5311856673516,1425.8455308274908,1421.4822684735889,1442.1500510416076,1448.7989782602376,1472.584077364693,1480.4478562034328,1486.3354877936351,1485.419680804204,1478.5311808151446,1480.3362512537983,1485.6620430761036,1495.9668219174825,1505.0482892697573,1518.2937359562393,1525.0253698749766,1528.5771086536708,1540.9474363175439,1573.1575393324722,1587.0538603526493,1602.3445773402457,1588.0322684655341,1609.6340575174038,1624.2857544140086,1651.204399134694,1683.2068502290667,1707.1679840961212,1719.6576558546587,1726.7454383297713,1759.2723979512868,1795.7987642809396,1844.37403997016,1850.84734850618,1871.7060587187757,1857.0777373031726,1851.6431651428557,1903.9828082984013,1939.8636596768063,1972.2989289146353,1953.8433682646817,1978.8006341749215,2013.0045993494148,2040.5704702013297,2037.9454317701066,2044.5702633399653,2037.7693487959205,2058.9425964672873,2038.039458778021,2028.9501094834602,2017.9091284556557,2060.270246466759,2096.810328575445,2145.18380907216,2143.853861897682,2157.310846037037,2148.5115718302777,2170.6011184341974,2173.5956686704862,2156.6967460874125,2128.832530208901,2127.8072875774365,2133.8179277873983,2158.728936854459,2172.085472514133,2204.9070002070966,2215.5915525772853,2225.0122306165417,2238.0880332937704,2252.0393919845615,2241.3746207721415,2214.1017974273786
394816,88,"Madison, WI",msa,WI,1775.0243252675023,1817.7755908368445,1830.9902525742823,1836.8171496379252,1842.8691247702257,1851.7879528983176,1856.9177381760721,1861.0290755370297,1860.42318816731,1835.068543186341,1849.8121722913727,1861.2120283940951,1893.5080293971696,1888.0872437814044,1887.7904514571796,1903.3395717907488,1901.8135551424352,1910.6074238446777,1892.6610245360728,1898.550297036464,1871.5147841501125,1868.4121190359317,1871.1958954627232,1905.7544685088465,1932.5954957397644,1945.5419531836724,1955.1225264164555,1954.2568541239496,1972.8476475419518,1976.9195809385667,1982.344578364302,1982.9803159290857,1981.6420639200255,1997.1075205466022,1984.8401626482053,1968.8781133159548,1976.040151366028,2001.676428427918,2032.8108491151854,2031.6474174149698,2029.691740543734,2047.7568547775854,2063.582909251324,2042.9399895826655,2025.0986592588267,2018.3167715831337,2050.9297414030125,2051.1269060694394,2042.6460425743833,2046.0967871568666,2056.5458123604267,2069.7289725549967,2083.949163642977,2111.4871188153215,2124.5870490667676,2122.729967803632,2109.331045675786,2117.6178722470177,2110.423942716743,2132.756263768064,2149.4542731596925,2173.4869168031823,2169.789247298574,2172.3301750380647,2164.026964964221,2170.676761971897,2182.866315208348,2186.628752594141,2189.4185899186155,2172.634518067661,2191.5679983133055,2205.443900508706,2231.3835631085926,2231.7176736518295,2241.0449170668435,2256.3188269179086,2292.706042571967,2303.118684847928,2332.890533715033,2336.8648815006063,2355.108710887308,2326.529599933179,2310.2799216659105,2294.9063718918937,2301.896523492564,2311.444826123884,2345.8524415857705,2385.4526407775497,2432.8929839586804,2467.3360697356306,2492.475007725389,2509.5576661065793,2513.549194864176,2509.0219548631835,2533.9609264734518,2542.136930877674,2548.9459886428062,2549.4011307476158,2593.7819720708735,2644.230206247241,2683.616809169949,2715.84491008963,2744.8439481036116,2763.831963748939,2768.085282535748,2779.0329629726484,2783.4819885199886,2776.3824003060686,2780.513991593968,2787.1624888830324,2819.198627276402,2844.163613376366,2853.778899019107,2874.1186431207757,2887.301429198743,2913.657490754395,2939.7338953760054,2975.5313208616776
395235,89,"Winston, NC",msa,NC,978.912991310542,983.5998797345583,985.6787067429127,987.7405541437934,995.5039845034869,998.5963656744365,1002.1547647615199,998.8147722476688,1004.296864243987,1003.470720275327,1002.6788123622781,995.4063990705822,1003.1569044179109,1005.5191766493101,1011.6337652621837,1014.6311909509021,1021.9584728743491,1031.98399309962,1037.910263668685,1037.3203751977644,1036.1129766901427,1028.410666197202,1028.6564464977732,1025.1912607033544,1030.164220167355,1033.1665404864116,1049.9445135952853,1056.1708069879428,1067.8897057606393,1071.0895314784875,1076.0401158240566,1076.4124780215307,1078.13324606209,1074.0863058486914,1074.8084943990934,1069.8053583477185,1077.150727859659,1082.3852049461195,1092.848378413452,1103.6314003216753,1118.1620672252366,1123.6697353474801,1125.5691965540323,1118.1758570765612,1122.2238117333507,1116.4547004253006,1126.4581431327779,1127.7351454731293,1140.2395198868637,1144.248862271455,1155.7198676188837,1161.3551313216374,1177.992855690021,1184.2034377157947,1194.1955223862367,1189.0139846797158,1188.6416101466768,1191.152436527496,1186.4057396541223,1180.4900989950117,1181.9597929798977,1195.6163598614899,1217.8733186092759,1227.096218736294,1235.4236635368306,1241.5022939896642,1255.0606006934418,1268.3254870406874,1279.9858726677533,1288.7301108733038,1296.2062121538158,1294.6311498599528,1307.8174914796648,1309.0228316710195,1331.6569609272383,1347.803273593007,1372.459138289469,1394.038633080762,1411.0723895670449,1435.0908125311353,1454.2810695773728,1468.382075175685,1472.9552709943068,1470.3347220279832,1476.6694722328325,1499.8970961400769,1513.3027386461965,1524.6572065199327,1522.689039123898,1542.5169829191796,1567.8716670209365,1595.2553835903705,1622.3002866296479,1624.4902429962717,1627.3087587534467,1621.5731725445414,1632.3189869915138,1628.9233199253779,1642.6061525816972,1649.6720793617949,1659.7842230831207,1659.6609414704992,1666.2443115908027,1681.1121836465315,1684.0800900127492,1687.4465283657762,1687.9505460116989,1696.0902531973109,1712.2710320633762,1730.3540537058682,1750.3720208859372,1755.313063759447,1753.586623743099,1761.0181441860393,1761.5370904497934,1773.74991572099,1778.1806012002235,1791.2974389997983
394528,90,"Deltona, FL",msa,FL,1086.9409136687796,1093.9884820719426,1101.224690937439,1109.357889447949,1120.1539210695303,1129.342995331414,1138.0376183551302,1142.0030225851688,1159.2041285746539,1167.161399140306,1169.7199511736776,1161.4236136503919,1159.2481311492202,1163.8330576292979,1175.2209353290264,1185.2498508093656,1197.8625860487791,1206.1358001917754,1215.0893206280139,1222.0963215299753,1222.6442308833423,1221.3739967196252,1224.21080735489,1226.643475331994,1241.3526064422745,1244.7364020428595,1240.6858818312114,1243.3398328531584,1255.1762876230619,1282.759754156702,1292.2488974297476,1298.8403225228358,1294.9970280247614,1301.15262886812,1305.728755115516,1311.9535550095436,1315.2568034752771,1322.6279501282156,1340.3401980701103,1351.5725875730404,1359.1062294505753,1364.8126709986911,1369.456525364995,1377.8133334936817,1384.054645979984,1392.290261131228,1397.3021461819258,1394.412766248039,1397.2841469324542,1400.462658768947,1420.3898171952853,1431.0714590418675,1445.5045434676913,1445.7227988018255,1449.6360656696343,1449.6797141085651,1453.8613963361104,1450.249547858981,1448.8699157217945,1447.9597302879383,1458.342008461688,1469.2024505739764,1478.5850478080927,1487.8639667290283,1493.675089768027,1497.9490931753085,1506.9065077952453,1517.6800971979342,1536.7967545751785,1548.5436459387518,1554.7305823534534,1554.4584399885052,1560.2967988328317,1582.9596908054955,1609.615256381387,1638.4750152551771,1662.8926473153008,1680.9968603795078,1704.1640594553105,1734.3642351591295,1777.9267128353001,1822.3184551199724,1842.3595970503443,1846.2467822871035,1849.9855352513487,1876.6518292231633,1918.187698205677,1948.6572543542852,1976.9452317935595,1998.2619098043788,2023.3429995515169,2029.5145383706363,2036.4140175074351,2037.1055161644526,2036.52892909999,2028.475349998985,2028.542372985582,2043.1387255758048,2067.4683168541856,2083.2072251301906,2087.980623927506,2089.597036632063,2082.7545965225836,2092.8318939599544,2088.0075606065498,2096.677526819053,2080.6777761187795,2092.5795015455346,2106.5739802997873,2127.470377725613,2144.197383388427,2145.1546436782323,2149.4906341802316,2144.6817593738233,2147.482328992488,2150.5442192201976,2148.402731789178,2143.104930492545
395143,91,"Syracuse, NY",msa,NY,,,,,,,,,,,,,,,,,1162.9837400977392,1198.8744787421535,1186.2415756917562,1165.8885679670138,1133.7704142137738,1153.8858145475688,1153.335385613961,1165.3343995998785,1176.3946522185902,1213.002014964074,1237.9048162541467,1225.4760571624618,1201.0533956135298,1213.6257119516547,1219.1749288228896,1220.8668679370412,1204.770624183001,1218.3154814870352,1221.9218075474491,1212.3386805605737,1202.3836188411278,1219.8948900443436,1257.7955917083664,1279.216198521405,1277.5487460913203,1263.6570588645743,1252.1612771770338,1249.3269604041993,1243.262307267707,1253.6510072325257,1279.5666272969947,1292.928591996776,1297.1942836895366,1286.1829911892423,1295.26943450333,1295.8279574670814,1296.2666631647544,1315.5287726381896,1340.3881098578313,1347.8286946208707,1320.844321591155,1317.3679792082453,1306.3479021512958,1320.354771573669,1287.5314801221364,1292.584581450083,1302.9037215054598,1354.5750730710015,1380.00179170747,1392.137473407278,1391.6112471877514,1390.0394588575168,1398.9961142457219,1409.7185243057033,1411.8240107923004,1423.0325120684358,1411.6357132535277,1442.7608641718184,1443.5050701278913,1492.9395372828224,1486.6505163117054,1488.4044809775603,1486.8899107093378,1515.7490003815838,1551.391240044896,1551.1354822251044,1525.281622113616,1564.6435092762565,1590.4821251561902,1632.6600332062756,1626.3944519039655,1632.5884082229054,1681.770768874142,1686.87611739479,1729.4382478688062,1728.2953796558045,1742.2086375959625,1740.0213785104327,1738.2314535745172,1738.5274877095096,1744.2757012043967,1766.4697948767864,1785.1663155986896,1829.5005805981443,1846.2706229092864,1880.4291994159682,1855.9915839865791,1873.1665804605523,1836.6329798732022,1847.9617467517903,1847.8080370250502,1899.3881426398448,1902.6125276569132,1920.3017249609363,1919.1496185251056,1967.0451522259098,1995.3136778283554,2011.8664144966644,2012.3760952511443,1988.8479133391552,2012.3508375845176,2033.4714795008913
395006,92,"Provo, UT",msa,UT,1242.6909698333868,1251.7292586478031,1282.338148364577,1266.4958856610124,1254.4188305340874,1264.6404962928134,1283.311054930688,1279.8927094719986,1263.4010160386006,1291.4498429125238,1335.2575814116856,1353.7740971614508,1332.7426255465189,1321.85670258758,1314.7898483069123,1333.8912427636733,1341.976933982154,1344.2684810380738,1349.3040220424693,1370.8563330387965,1374.2785327556371,1380.9869145332482,1363.4171826369404,1373.7744859871448,1375.4460450147708,1385.0918041342047,1405.1053487011116,1407.010798993362,1438.6732770683182,1443.307334669656,1461.7878515385348,1462.5534509510464,1474.5298398781601,1459.7836854379873,1452.0341201823837,1449.4764563703459,1469.205066432594,1475.592796405406,1476.9718841949848,1496.8915999436952,1508.9946389584263,1523.9492138808437,1531.0551084693147,1541.8150264043722,1544.210142574382,1523.0312880475062,1525.6778688561028,1521.7750565096158,1550.78956810113,1557.0938484924848,1577.6424913390917,1575.811386836646,1574.1246377585721,1577.2646565162227,1580.7679347473465,1605.2583043298855,1596.9988475490522,1592.4817529958627,1574.8721115479466,1591.2524452387802,1599.6296538295692,1620.3730430684918,1628.6416250700868,1626.069928014141,1619.475742563447,1628.0151311220664,1652.3736693004723,1673.6585044197768,1679.9237711875485,1705.0296018235767,1699.5993699360538,1708.6540420227227,1725.8540674259018,1754.4552675030977,1790.957590126627,1811.653258302076,1849.4708105343143,1870.2636511488581,1899.673865347391,1939.4821227636128,1971.779226768396,1972.0672054245063,1959.6355418197018,1967.3305982941845,1981.6301947721583,2006.0932692786835,2026.2801925987403,2045.501788000061,2078.7971928629486,2110.8418922767646,2148.7415051999656,2153.239048063294,2149.558480997671,2117.8787247443756,2106.8432735639653,2142.2410235083203,2157.2494106088393,2175.3611502166173,2134.926906015196,2135.610362597476,2154.4010728986373,2182.3568558837587,2208.4633043210147,2201.5703238205388,2199.9524757976574,2203.4542787042874,2200.369345936121,2195.4776490081563,2197.5082901741916,2179.6606370489185,2186.45855004185,2193.7866332666317,2237.3756494435347,2258.4995799292587,2278.332885721783,2304.44920747745,2290.7483530467607,2278.255050081137
395160,93,"Toledo, OH",msa,OH,727.8570635135242,733.5694321359034,733.6764187718786,738.3764837740187,740.6069257068712,748.7925668621031,753.0981050712056,754.7546477008584,754.9088882636096,750.9833615136514,751.0117258235733,744.6663440267185,744.7994407363564,742.6200567291241,750.3563960508492,756.6566032290208,762.2435581395641,766.3713975748021,767.8416644418764,769.8858607153427,772.4182233081063,775.4797904747041,780.2753850036581,776.9424079355006,777.5055136030851,776.251988220259,783.6856685475257,789.9559335052365,795.5938418463717,798.3756475433123,799.2080664368722,797.3217380569699,794.1317520432094,791.4889704445937,794.7712409180346,800.3953037585703,804.9294913773849,803.9353656003412,807.3326933401265,809.0633009114842,818.2359375087053,819.4803823375461,817.907365687017,819.0622212775046,816.8571904639932,822.3900320123007,818.0849848578481,822.7496175680992,826.0802855174798,835.683931126871,839.6564926057298,843.9999439180893,844.6794278021873,847.7817815836274,845.608546757152,845.319411741098,843.3676302754448,846.991862787976,847.8822192180123,853.9626397884828,854.1229930478427,861.437645139273,861.1333309300192,869.0560356851225,874.6472566315844,884.2838292032103,889.2199873163978,887.1780517832883,892.8383490008747,894.0512106142395,902.8860498954775,897.0949468708026,903.6660772860049,902.9281459998314,914.083812183186,924.7191967247642,939.910846836051,954.6328007047326,970.6146106588385,980.4724090046955,979.2899422394707,978.2272054041629,982.4786189355565,999.096399640957,1008.3945351900361,1009.5283238789924,1021.7169087403669,1030.6892501209402,1051.063641810595,1068.3219274578373,1076.0959421863265,1088.4274205312586,1077.8743070144,1082.1792514841334,1079.380319810738,1077.6784277722743,1076.0292599172788,1088.4439137338086,1111.6237086720364,1118.9953111810162,1114.4068778363378,1112.4485351064554,1133.9274685485998,1144.9689301224246,1151.9765196747658,1140.8075402577792,1150.5278238479864,1157.43973814956,1175.3708259401317,1169.066813710148,1180.1208814708984,1193.1277736270567,1213.3053413690598,1224.36845244799,1227.0346130696648,1239.7441333483273,1238.2471161300539,1246.3040908040907
395224,94,"Wichita, KS",msa,KS,817.2500549693395,819.509167565225,821.8022469232493,824.41190145102,828.6362099685692,833.0737397022566,836.2589600770771,837.4996968777558,836.0456821495105,830.5280510907795,832.4783578110377,833.0723197267574,833.8955310274422,835.1018284422606,836.3648799822281,839.6526769946347,835.6213771308434,838.969520634957,840.2711679783648,843.5686046455354,840.5132055675732,842.305067020381,843.0402908319182,842.7473807503735,840.6407851565233,843.1311816117022,848.6693258642628,857.2212333105283,860.225820253299,861.3930992845035,857.9891462791308,858.2078201032455,858.2567621864308,857.9139073953075,852.8737132353814,851.262487389061,854.7770172552108,859.5154728878882,865.3125194089586,867.7010841033086,873.0622282412561,875.4589197569818,876.5858055398855,875.6279497492886,873.0449209833828,871.0274089094928,868.909083508941,865.5088367399428,867.475453911006,873.7988022150934,884.4001164707335,890.2542572748739,892.8697911844458,895.5447445065236,898.3499420356806,902.3547127016233,904.9396186830237,905.8526062858492,903.3452462024534,901.1784886744905,902.3435466313825,906.8852235254012,910.3465706299733,913.7361873306636,920.9581047233569,929.4816947950225,937.0835486357823,938.5992536469013,944.429290397117,946.9547165319933,952.902051951123,952.456513121048,954.4782242019888,958.3018671751153,964.5535993211494,976.2077327182179,982.8312249924113,996.4054135767989,1001.1100373311425,1012.1601468471697,1013.4130734714955,1021.7264297219458,1024.9988600591498,1033.7095576832387,1036.5516790271236,1044.0622431998318,1050.929718036088,1061.2526489501902,1070.156684862462,1076.7464614794326,1089.4808290221788,1095.6784788241405,1103.5337502830687,1105.4713567726567,1113.9120511102428,1112.934062233351,1115.2687652697177,1113.17844811362,1127.2711380737799,1134.2788026852547,1152.3866819182783,1154.0527344206816,1163.7789518063535,1161.6158294359393,1169.7440822442531,1170.8784942025002,1169.2034819813168,1168.2133379169734,1169.770655784452,1180.6432783144903,1191.2078708297945,1200.4939162328985,1204.7068859592275,1209.8695566465642,1216.7969660056374,1223.9051007122332,1222.5699442419625,1218.125
394549,95,"Durham, NC",msa,NC,1191.2666083800555,1213.0213351280408,1214.1217695094783,1222.2869873600414,1235.1008049642758,1238.6985944889527,1239.3095650191522,1233.514664963293,1227.1868006399725,1224.3829181159679,1233.6331833702523,1247.6820697523362,1251.0536875568623,1260.2383192946272,1266.395494997334,1279.302515628787,1281.1056001416036,1281.5364287703746,1285.9712435623114,1289.724218463372,1295.0496449016175,1296.5073265495603,1301.6611354443303,1297.3227036769642,1299.6607298373629,1306.559951772243,1319.942129130336,1333.1303078456538,1337.7526528166954,1349.7306402555248,1352.981443688916,1358.0476273276774,1352.8288901958101,1349.5147798566968,1342.7645005698769,1359.1315383443905,1367.0594887833593,1378.3091658310118,1379.7935170072835,1393.8014212164906,1406.701713937197,1412.211639858621,1411.302983697443,1407.4493306286781,1409.105568426903,1416.7306390175595,1433.67469251546,1429.3732766005392,1433.5077566290709,1435.4141973438818,1454.9981442813514,1467.6806117297858,1478.2155692781093,1487.0696491949566,1481.5272484675932,1472.5461524768584,1475.4943007587324,1472.2074644726126,1482.0460717626227,1476.1485443339745,1492.352077748454,1497.9660781991581,1510.3892564820944,1517.6236528909874,1529.3724491351916,1539.2605140361775,1550.21944135473,1557.1591801245531,1565.5048682346414,1577.50875409046,1577.384579907498,1576.9155034037194,1589.7116607501255,1602.4512532478254,1627.0255605474822,1635.818293588795,1662.111616763172,1681.2654791768193,1697.6839240939573,1709.8777350931941,1733.9123189172665,1745.3037342519362,1750.5307402261544,1757.4722391563764,1775.643294919235,1803.7047849904902,1819.7443438211076,1844.6387309555603,1868.2504677986872,1882.1537135344008,1899.4178531325636,1901.2865089143372,1908.7178472383066,1907.974231445703,1926.114711903788,1928.330737020624,1921.1910478063637,1928.9631015725038,1945.8976674583887,1979.1620969400915,1988.3772267186766,2002.2442099796867,1996.2642832232486,1994.170742758906,1985.5966776597438,1995.757912749129,2015.8690983018892,2037.702216461075,2039.3801382767429,2054.5175419536213,2067.987939220485,2086.1659470261725,2072.2972427007658,2075.789859786871,2075.7845651078405,2090.6321135478697,2089.615192744518,2073.615455050615
394352,96,"Augusta, GA",msa,GA,877.3462552558748,879.6330028666449,882.6445809288442,888.5279236922954,898.8733304712065,905.3974946873204,907.4143410724228,906.5815674546842,906.417340130371,904.5067132418795,902.2950764424127,903.1355427668761,905.2627238075818,911.7386414815994,914.5642045613195,917.2612060684493,919.0572093135115,925.0749391239922,930.916588668551,932.9489126821651,933.095359760566,930.0332349634953,924.911401576907,920.8768035968295,926.205152237951,934.568186515162,944.8191741724252,947.5875577482791,955.479391258575,954.3479372469186,956.9035959784638,955.8658074257153,960.21253564543,963.9282475494641,967.3368472719673,968.0761979666142,970.6403444112541,968.956075044962,975.3259347065316,980.2581988116009,992.4800067172249,995.1980187759201,996.6360902339419,991.8984604278722,993.4574435107543,992.4994904254254,992.8092690280961,992.4308585528496,996.8858103548489,1006.954429715596,1015.3460606896253,1022.6442205327518,1030.5180738895544,1036.892618347561,1039.4722513520537,1038.9930959325766,1039.667205063849,1040.8347636243982,1043.1180338993076,1046.4944082272295,1053.5540224802837,1054.7761899059585,1063.8868786947203,1067.2352859192627,1077.6698319321167,1085.173018836362,1099.6602525723351,1117.333145492306,1130.7448887680223,1139.331907696464,1135.4916478383343,1137.8005718566978,1138.6719578386644,1151.7340421048696,1166.977980426435,1190.7886831506376,1207.0824692309382,1224.4466248477172,1239.4123276393657,1259.146957064824,1269.057417106945,1284.9680069928343,1293.3839276781448,1296.3588465225469,1292.977405513804,1306.598966683871,1325.4527661650732,1338.1479325941916,1340.895253033792,1350.1281628668119,1364.654300546515,1375.894919363411,1376.9963194244283,1374.0789937466002,1379.1809431464728,1391.9821803140337,1407.462961723858,1414.3365648061736,1417.725335513632,1429.2133337628482,1443.2509949892317,1457.9750645080683,1461.525125157517,1464.069331078858,1471.1175653868124,1478.0509328611881,1478.7393185764379,1483.3471987437047,1480.1488292423433,1483.1580006526979,1481.0468093791346,1497.7023522703992,1513.6705446987426,1527.5413082282776,1530.624113844011,1528.7446513487807,1526.268917665752,1539.5855572998432
